project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
8069,file_23462.py,C++,Spring,793,25,19,15,Temporary Field,Major,Encapsulate Field,0,28,22,184,90.51,0.797,12
9511,file_23463.py,Java,Flask,725,26,27,4,Inappropriate Intimacy,Major,Simplify Conditional,0,8,2,92,10.29,0.807,1
6133,file_23464.py,C++,Django,1140,34,33,10,Primitive Obsession,Major,Remove Dead Code,0,34,12,445,42.0,0.499,9
7422,file_23465.py,Python,Angular,471,49,8,14,Temporary Field,Major,Encapsulate Field,1,22,8,163,79.47,0.614,13
5527,file_23466.py,JavaScript,React,615,21,61,4,Speculative Generality,Critical,Replace Conditional with Polymorphism,1,9,2,219,33.25,0.877,10
3715,file_23467.py,C#,None,1520,31,67,16,Dead Code,Critical,Extract Class,1,45,39,490,57.89,0.419,5
9825,file_23468.py,C++,React,487,3,54,17,Message Chains,Major,Split Class,0,9,24,440,89.31,0.071,1
7665,file_23469.py,C++,None,641,8,16,12,Temporary Field,Major,Split Class,0,40,25,43,38.66,0.819,0
8107,file_23470.py,Go,React,655,44,50,19,Dead Code,Minor,Split Class,1,31,33,55,40.21,0.27,14
6132,file_23471.py,C#,Angular,352,38,50,1,Message Chains,Minor,Rename Variable,1,56,17,97,90.91,0.4,19
9864,file_23472.py,Python,Spring,569,7,52,5,Shotgun Surgery,Major,Replace Conditional with Polymorphism,1,32,38,353,23.67,0.371,7
9662,file_23473.py,Python,Flask,864,28,67,5,Feature Envy,Minor,Inline Method,0,7,37,276,47.81,0.309,7
7782,file_23474.py,JavaScript,None,947,23,42,16,Data Clumps,Critical,Extract Class,1,19,1,288,84.6,0.741,11
3607,file_23475.py,Java,Django,688,49,36,15,Shotgun Surgery,Minor,Simplify Conditional,1,50,38,175,44.33,0.916,10
4332,file_23476.py,JavaScript,None,859,16,5,17,Lazy Class,Critical,Inline Method,1,9,28,324,16.41,0.676,3
5697,file_23477.py,Go,React,1079,37,79,9,Inappropriate Intimacy,Major,Encapsulate Field,1,18,32,39,16.5,0.764,1
7745,file_23478.py,C#,Flask,132,16,33,18,God Class,Minor,Simplify Conditional,0,36,33,282,85.98,0.474,9
6634,file_23479.py,Go,Django,1987,6,4,17,Message Chains,Critical,Move Method,0,58,35,351,79.92,0.636,9
7260,file_23480.py,Go,Spring,1459,15,34,12,Temporary Field,Major,Encapsulate Field,0,30,17,212,83.24,0.434,18
2185,file_23481.py,Java,React,1999,30,44,1,Lazy Class,Minor,Simplify Conditional,0,15,34,226,33.5,0.316,9
7995,file_23482.py,Java,Flask,1507,4,57,3,Inappropriate Intimacy,Critical,Encapsulate Field,0,57,31,469,57.21,0.467,11
7109,file_23483.py,Go,Angular,202,25,69,17,Large Class,Critical,Extract Class,1,34,9,262,69.56,0.741,0
7441,file_23484.py,C#,React,1049,31,17,14,Dead Code,Critical,Split Class,1,36,13,351,33.43,0.387,9
1915,file_23485.py,C++,Spring,1824,16,34,6,Message Chains,Critical,Replace Conditional with Polymorphism,0,53,21,212,86.47,0.792,7
8464,file_23486.py,JavaScript,Django,1129,14,56,15,Primitive Obsession,Minor,Extract Class,0,8,1,436,94.91,0.282,1
2617,file_23487.py,C#,Angular,91,33,79,13,Message Chains,Major,Introduce Parameter Object,0,32,36,6,52.18,0.914,3
3425,file_23488.py,C#,Flask,969,44,61,4,Duplicated Code,Minor,Introduce Parameter Object,1,22,9,340,15.73,0.726,19
1425,file_23489.py,JavaScript,Flask,1473,13,33,17,Message Chains,Minor,Split Class,1,57,14,402,86.95,0.296,2
2787,file_23490.py,C#,Flask,224,14,36,9,Inappropriate Intimacy,Major,Introduce Parameter Object,1,8,24,387,85.88,0.721,10
3584,file_23491.py,C++,None,38,11,34,15,Speculative Generality,Minor,Rename Variable,0,13,3,361,71.15,0.476,1
5648,file_23492.py,JavaScript,None,473,48,32,9,Inappropriate Intimacy,Critical,Rename Variable,1,40,21,486,97.85,0.997,3
1168,file_23493.py,C#,Django,1414,22,17,4,Data Clumps,Critical,Replace Conditional with Polymorphism,1,19,37,457,86.79,0.609,1
1514,file_23494.py,Java,Flask,85,17,49,15,God Class,Minor,Replace Conditional with Polymorphism,1,26,33,496,81.16,0.557,12
4435,file_23495.py,JavaScript,React,1814,8,7,14,Message Chains,Major,Simplify Conditional,1,14,6,216,13.64,0.317,6
5525,file_23496.py,C#,Angular,1193,10,41,3,Duplicated Code,Minor,Move Method,0,52,22,422,37.31,0.248,12
3616,file_23497.py,C++,Django,1595,7,14,18,Message Chains,Major,Move Method,1,34,26,352,41.78,0.107,2
9882,file_23498.py,Java,Spring,288,11,58,3,Primitive Obsession,Major,Introduce Parameter Object,1,35,21,355,66.3,0.052,10
4204,file_23499.py,C++,Django,1495,21,73,2,Lazy Class,Minor,Simplify Conditional,1,53,3,5,19.12,0.199,3
8765,file_23500.py,C#,Django,388,9,37,16,Data Clumps,Critical,Split Class,1,43,3,368,55.95,0.121,0
9544,file_23501.py,Java,Angular,1589,15,62,1,Message Chains,Major,Introduce Parameter Object,0,10,2,471,42.06,0.618,12
2117,file_23502.py,JavaScript,Flask,1346,9,79,8,Long Method,Major,Introduce Parameter Object,1,45,18,71,94.9,0.731,19
2405,file_23503.py,Java,Django,478,24,55,14,Data Clumps,Minor,Inline Method,1,25,27,401,55.12,0.619,5
6414,file_23504.py,Go,Django,287,31,78,6,Large Class,Minor,Replace Conditional with Polymorphism,0,19,13,350,89.31,0.254,18
7341,file_23505.py,Go,Flask,77,8,23,17,Shotgun Surgery,Critical,Remove Dead Code,1,57,2,72,19.6,0.921,12
5174,file_23506.py,C++,Django,1383,36,40,3,Lazy Class,Critical,Simplify Conditional,1,13,5,451,20.62,0.962,5
1677,file_23507.py,Go,None,1335,31,54,2,Inappropriate Intimacy,Critical,Introduce Parameter Object,0,37,19,350,50.97,0.021,7
9742,file_23508.py,Python,React,1985,15,54,13,Duplicated Code,Minor,Extract Class,0,26,35,477,88.49,0.907,14
1213,file_23509.py,C#,None,1653,47,7,11,Lazy Class,Critical,Extract Class,0,43,35,9,22.93,0.82,11
2666,file_23510.py,Go,Flask,42,6,41,10,Primitive Obsession,Minor,Inline Method,1,11,4,153,57.66,0.089,2
5254,file_23511.py,Python,Flask,689,26,47,2,Large Class,Minor,Move Method,0,18,2,275,16.33,0.181,1
3786,file_23512.py,C#,None,68,7,39,3,God Class,Minor,Encapsulate Field,0,56,38,182,94.26,0.496,13
9213,file_23513.py,Python,Flask,70,18,73,12,Shotgun Surgery,Critical,Move Method,1,13,23,335,50.87,0.389,8
6860,file_23514.py,Java,Angular,843,42,3,11,Data Clumps,Minor,Remove Dead Code,0,11,20,174,56.28,0.829,8
2261,file_23515.py,Java,React,573,44,64,15,Shotgun Surgery,Critical,Extract Method,0,58,2,22,58.76,0.537,10
2172,file_23516.py,JavaScript,None,1447,46,64,19,Data Clumps,Minor,Remove Dead Code,0,17,3,412,13.77,0.814,10
5880,file_23517.py,Java,None,959,19,11,11,Large Class,Major,Extract Class,1,14,33,269,35.85,0.878,3
3054,file_23518.py,Go,None,1307,36,47,15,Duplicated Code,Major,Rename Variable,0,43,30,394,76.19,0.143,2
3815,file_23519.py,Java,None,1380,16,21,17,Message Chains,Critical,Introduce Parameter Object,1,15,7,377,50.81,0.878,14
5674,file_23520.py,Go,React,1823,28,71,2,Temporary Field,Major,Simplify Conditional,1,21,36,433,27.63,0.647,13
6196,file_23521.py,Python,Angular,303,13,30,13,Large Class,Major,Introduce Parameter Object,1,18,7,138,10.56,0.532,12
5584,file_23522.py,C#,Django,145,46,68,17,Large Class,Major,Inline Method,1,18,3,265,71.17,0.421,19
6021,file_23523.py,Java,None,1480,21,26,7,Speculative Generality,Major,Split Class,1,37,6,228,97.7,0.785,18
7230,file_23524.py,Java,Angular,1131,27,51,14,Duplicated Code,Minor,Inline Method,0,35,11,445,54.56,0.088,0
3631,file_23525.py,C++,None,344,47,3,10,Feature Envy,Minor,Extract Method,1,46,6,344,62.15,0.167,16
7345,file_23526.py,Python,Django,870,3,16,2,Data Clumps,Critical,Extract Method,0,39,23,107,58.15,0.667,6
9096,file_23527.py,Java,React,1684,25,66,8,Feature Envy,Critical,Encapsulate Field,1,40,14,242,30.78,0.778,2
7300,file_23528.py,Go,None,1251,36,32,13,Message Chains,Critical,Inline Method,0,14,6,137,66.58,0.176,12
8348,file_23529.py,Go,Flask,1761,11,59,19,Duplicated Code,Minor,Extract Class,0,28,1,139,81.86,0.576,17
6844,file_23530.py,Go,Spring,141,15,47,18,Large Class,Major,Encapsulate Field,0,19,37,219,55.32,0.433,0
3176,file_23531.py,Java,None,1573,46,44,7,Large Class,Major,Replace Conditional with Polymorphism,0,37,14,182,40.94,0.671,4
6362,file_23532.py,JavaScript,None,1562,46,25,14,Temporary Field,Critical,Simplify Conditional,1,49,7,432,79.0,0.36,19
9097,file_23533.py,C++,Django,1387,1,45,18,Message Chains,Minor,Split Class,0,53,27,225,83.7,0.536,14
6599,file_23534.py,C#,Angular,1383,29,2,17,Long Method,Minor,Replace Conditional with Polymorphism,0,45,8,8,63.44,0.267,5
5258,file_23535.py,Python,Django,125,16,75,1,Lazy Class,Major,Extract Method,0,46,33,128,10.17,0.741,10
5119,file_23536.py,C#,Spring,644,19,10,9,Feature Envy,Critical,Simplify Conditional,1,58,29,398,38.74,0.262,14
7640,file_23537.py,Java,Spring,322,2,43,14,Data Clumps,Major,Encapsulate Field,0,29,10,303,56.98,0.06,16
5288,file_23538.py,JavaScript,Flask,1048,42,65,19,Large Class,Critical,Remove Dead Code,0,32,27,48,17.38,0.852,7
1877,file_23539.py,C++,React,1224,24,28,1,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,50,8,278,65.63,0.951,2
5485,file_23540.py,Python,Flask,1965,48,75,2,Inappropriate Intimacy,Critical,Introduce Parameter Object,0,34,33,360,98.72,0.998,17
3544,file_23541.py,C++,Django,972,47,57,9,Large Class,Minor,Simplify Conditional,1,17,11,152,51.33,0.042,11
6059,file_23542.py,C++,Spring,695,4,17,15,Message Chains,Major,Extract Class,0,56,32,346,68.33,0.457,18
8164,file_23543.py,C++,Flask,1258,39,60,7,Feature Envy,Major,Split Class,1,59,10,171,19.71,0.856,2
3600,file_23544.py,C#,None,1149,31,44,17,Switch Statements,Critical,Move Method,1,55,24,360,78.77,0.871,12
4528,file_23545.py,C++,Spring,459,30,5,11,Dead Code,Major,Simplify Conditional,1,10,14,102,92.98,0.172,1
3408,file_23546.py,Go,Angular,974,32,43,10,Inappropriate Intimacy,Critical,Move Method,1,21,12,31,15.95,0.914,16
5860,file_23547.py,Java,None,1026,43,14,6,Data Clumps,Minor,Simplify Conditional,0,6,27,229,44.94,0.185,12
4948,file_23548.py,Go,Django,1243,47,20,16,Long Method,Minor,Replace Conditional with Polymorphism,0,18,27,499,39.63,0.958,15
3334,file_23549.py,Java,Spring,579,16,58,19,Large Class,Major,Simplify Conditional,1,14,36,108,21.72,0.789,5
1767,file_23550.py,Go,None,1823,41,27,12,Inappropriate Intimacy,Critical,Extract Method,1,15,33,300,33.99,0.672,17
5883,file_23551.py,Java,Django,1700,5,40,5,Inappropriate Intimacy,Minor,Extract Class,1,22,4,216,77.85,0.947,15
5206,file_23552.py,Go,Angular,1811,27,11,5,Switch Statements,Minor,Replace Conditional with Polymorphism,0,13,28,143,62.74,0.028,1
6948,file_23553.py,JavaScript,Spring,600,30,35,3,Switch Statements,Major,Extract Method,1,38,17,192,82.2,0.217,5
8085,file_23554.py,JavaScript,Flask,1237,6,68,3,Large Class,Critical,Introduce Parameter Object,1,25,38,74,20.75,0.185,19
1744,file_23555.py,C++,Flask,1041,21,32,14,Data Clumps,Minor,Simplify Conditional,1,42,1,90,73.03,0.61,9
5174,file_23556.py,Go,Django,685,30,64,1,Inappropriate Intimacy,Critical,Split Class,0,37,26,254,51.08,0.074,14
8198,file_23557.py,Python,Django,834,9,43,16,Lazy Class,Major,Simplify Conditional,1,40,35,332,77.48,0.141,7
3556,file_23558.py,JavaScript,Angular,1440,30,12,12,Shotgun Surgery,Major,Remove Dead Code,0,15,14,24,46.19,0.744,13
6066,file_23559.py,C#,None,1568,8,4,18,Dead Code,Major,Simplify Conditional,0,23,27,276,32.83,0.232,7
8797,file_23560.py,Java,None,1925,48,64,19,Duplicated Code,Major,Inline Method,0,29,31,288,95.07,0.672,3
5161,file_23561.py,C++,Angular,1355,20,31,5,Duplicated Code,Minor,Extract Class,1,54,10,380,19.25,0.575,15
1286,file_23562.py,C#,Django,1893,6,68,5,Primitive Obsession,Major,Replace Conditional with Polymorphism,1,8,2,382,33.55,0.452,13
4247,file_23563.py,C#,Angular,697,5,2,5,Lazy Class,Minor,Extract Method,0,27,3,162,68.42,0.198,0
6099,file_23564.py,Python,React,909,44,71,11,Lazy Class,Minor,Replace Conditional with Polymorphism,0,35,18,146,18.29,0.624,5
1003,file_23565.py,Go,Django,1699,43,59,4,Dead Code,Critical,Rename Variable,0,22,37,161,87.59,0.297,4
6935,file_23566.py,Go,Angular,764,16,70,5,Duplicated Code,Critical,Simplify Conditional,0,12,34,168,91.32,0.324,11
1411,file_23567.py,Java,Angular,1443,16,79,18,Duplicated Code,Major,Replace Conditional with Polymorphism,1,24,34,93,45.52,0.616,15
5345,file_23568.py,Java,None,294,44,33,3,Inappropriate Intimacy,Critical,Replace Conditional with Polymorphism,1,32,14,359,16.45,0.307,4
4727,file_23569.py,JavaScript,Angular,1417,4,28,6,Long Method,Major,Remove Dead Code,0,35,33,199,72.91,0.549,4
2356,file_23570.py,JavaScript,Flask,735,47,52,18,Feature Envy,Minor,Split Class,1,56,35,79,43.94,0.74,10
9349,file_23571.py,C#,Django,257,23,43,9,Inappropriate Intimacy,Minor,Remove Dead Code,0,11,6,484,44.42,0.994,1
2600,file_23572.py,C#,Spring,330,1,40,11,Speculative Generality,Critical,Move Method,1,13,2,218,99.27,0.162,3
8157,file_23573.py,C#,Flask,1901,35,35,13,Feature Envy,Minor,Move Method,1,15,28,387,70.07,0.588,3
6706,file_23574.py,Java,Django,1738,38,27,19,God Class,Major,Inline Method,0,26,30,285,50.99,0.873,11
6559,file_23575.py,C#,Django,353,31,49,16,Primitive Obsession,Critical,Extract Method,0,51,23,389,56.71,0.66,9
8196,file_23576.py,Go,Spring,878,19,10,5,Switch Statements,Critical,Extract Method,1,43,19,238,71.91,0.305,18
6073,file_23577.py,Java,Spring,1927,6,24,12,Temporary Field,Minor,Move Method,1,8,5,231,72.98,0.025,11
3382,file_23578.py,JavaScript,Flask,971,9,29,2,Lazy Class,Critical,Simplify Conditional,1,5,5,484,52.78,0.586,18
1152,file_23579.py,Python,Django,896,6,16,2,Speculative Generality,Minor,Extract Class,0,27,38,257,65.21,0.349,9
3796,file_23580.py,JavaScript,Django,130,19,43,11,Feature Envy,Critical,Replace Conditional with Polymorphism,1,45,37,288,35.39,0.024,6
8282,file_23581.py,Java,None,729,31,47,2,Message Chains,Critical,Encapsulate Field,1,52,10,427,54.14,0.53,12
7951,file_23582.py,Java,None,755,39,74,17,Primitive Obsession,Minor,Simplify Conditional,0,19,38,222,10.33,0.486,11
3805,file_23583.py,JavaScript,Django,868,29,68,2,Inappropriate Intimacy,Critical,Rename Variable,0,6,6,171,80.18,0.066,0
5080,file_23584.py,JavaScript,Flask,1710,21,15,17,Lazy Class,Critical,Rename Variable,0,32,3,400,68.02,0.765,11
6850,file_23585.py,Java,React,1495,15,71,19,Switch Statements,Minor,Extract Method,1,20,32,94,67.49,0.264,19
8362,file_23586.py,C++,Flask,144,45,33,2,Inappropriate Intimacy,Minor,Extract Class,0,17,37,156,14.5,0.426,3
2328,file_23587.py,JavaScript,Flask,741,28,67,5,Temporary Field,Major,Move Method,0,38,29,349,79.95,0.857,6
3392,file_23588.py,C#,Django,1720,1,71,1,Data Clumps,Minor,Move Method,0,12,12,314,99.91,0.691,5
4153,file_23589.py,Go,Spring,869,38,57,7,Speculative Generality,Major,Split Class,1,5,26,432,90.75,0.269,2
9192,file_23590.py,JavaScript,Django,732,45,53,15,Inappropriate Intimacy,Minor,Rename Variable,1,33,17,7,46.64,0.1,19
1166,file_23591.py,Python,Django,359,40,63,13,Switch Statements,Minor,Encapsulate Field,0,36,15,126,17.78,0.29,16
4254,file_23592.py,Java,None,1709,43,38,13,Duplicated Code,Major,Extract Method,1,52,7,414,82.85,0.414,9
6060,file_23593.py,Python,Flask,993,48,35,10,Long Method,Minor,Simplify Conditional,0,30,11,432,98.97,0.08,19
2885,file_23594.py,Python,Spring,1915,29,3,18,Dead Code,Major,Remove Dead Code,1,54,18,110,78.05,0.21,17
5368,file_23595.py,C++,Flask,1861,23,60,8,Duplicated Code,Critical,Encapsulate Field,0,35,28,168,84.19,0.625,16
8529,file_23596.py,JavaScript,React,1554,16,31,5,Feature Envy,Critical,Replace Conditional with Polymorphism,0,10,8,369,49.53,0.839,8
1899,file_23597.py,C#,React,387,28,16,3,Long Method,Major,Extract Method,0,15,9,327,82.59,0.974,13
3248,file_23598.py,Go,React,811,31,29,14,Long Method,Critical,Replace Conditional with Polymorphism,1,37,20,352,95.75,0.98,17
4412,file_23599.py,JavaScript,Spring,1650,39,13,19,Large Class,Critical,Simplify Conditional,1,27,36,263,82.32,0.87,0
7449,file_23600.py,Java,Spring,203,31,35,1,Switch Statements,Minor,Move Method,1,32,7,241,73.19,0.387,10
4132,file_23601.py,JavaScript,React,880,32,3,7,Long Method,Critical,Rename Variable,0,51,35,467,61.96,0.065,9
9155,file_23602.py,C++,None,1606,2,37,2,Dead Code,Major,Extract Method,0,41,4,114,17.67,0.124,15
9136,file_23603.py,C#,None,805,40,66,5,Duplicated Code,Critical,Introduce Parameter Object,0,23,17,142,91.3,0.822,6
1359,file_23604.py,Java,Angular,728,26,22,3,Feature Envy,Minor,Rename Variable,0,22,5,433,93.22,0.516,19
7450,file_23605.py,Java,Angular,236,22,25,15,Large Class,Minor,Extract Method,1,45,2,410,71.49,0.484,2
8647,file_23606.py,Python,Angular,203,38,9,15,Duplicated Code,Minor,Move Method,1,29,3,25,61.65,0.501,6
9525,file_23607.py,Java,Django,1897,30,54,11,Primitive Obsession,Minor,Split Class,1,33,3,299,89.62,0.355,1
1730,file_23608.py,C++,Spring,404,11,33,19,Message Chains,Major,Simplify Conditional,1,13,37,223,38.28,0.677,0
8067,file_23609.py,Python,None,1571,15,74,4,Dead Code,Critical,Replace Conditional with Polymorphism,1,42,22,134,45.46,0.02,1
2417,file_23610.py,JavaScript,Django,1409,35,61,13,Feature Envy,Minor,Extract Method,1,56,30,137,55.67,0.441,7
8767,file_23611.py,C#,Django,1745,36,5,6,Message Chains,Major,Encapsulate Field,1,49,5,332,72.03,0.407,6
8888,file_23612.py,C#,Flask,1441,4,48,1,Duplicated Code,Critical,Inline Method,1,5,28,281,36.07,0.651,5
4763,file_23613.py,Java,Flask,1984,28,79,6,Dead Code,Critical,Extract Class,1,33,18,315,30.58,0.236,9
7928,file_23614.py,C#,Flask,1866,45,2,12,Large Class,Minor,Rename Variable,1,51,36,436,30.47,0.131,15
6696,file_23615.py,JavaScript,None,1636,41,16,19,Data Clumps,Critical,Extract Method,0,38,27,207,18.81,0.05,11
1878,file_23616.py,Go,Flask,429,18,60,15,Large Class,Minor,Remove Dead Code,1,26,1,179,94.3,0.13,8
6482,file_23617.py,C#,React,97,14,24,15,Temporary Field,Critical,Extract Method,1,38,33,160,86.93,0.126,2
3884,file_23618.py,Python,Django,481,39,1,17,Switch Statements,Minor,Extract Method,0,37,35,227,22.22,0.788,12
3297,file_23619.py,Java,React,162,34,64,11,Feature Envy,Major,Split Class,0,44,31,437,51.87,0.032,6
9852,file_23620.py,C++,Angular,1931,46,14,10,Dead Code,Major,Encapsulate Field,0,27,7,14,47.42,0.039,6
8371,file_23621.py,C#,React,1208,7,55,19,Message Chains,Critical,Extract Class,0,21,11,333,62.57,0.279,1
4985,file_23622.py,C#,Flask,1950,37,5,14,God Class,Major,Replace Conditional with Polymorphism,1,42,3,206,40.43,0.922,0
2269,file_23623.py,Java,Spring,1057,48,72,11,Large Class,Minor,Introduce Parameter Object,1,20,11,300,85.57,0.754,10
2294,file_23624.py,Go,None,1785,8,26,13,Primitive Obsession,Critical,Encapsulate Field,0,46,38,398,37.04,0.043,14
2009,file_23625.py,Python,Flask,1193,7,12,11,Long Method,Minor,Rename Variable,0,59,33,98,88.54,0.948,3
2757,file_23626.py,Go,Flask,554,45,52,13,Data Clumps,Critical,Remove Dead Code,0,42,6,324,97.56,0.058,6
8776,file_23627.py,Java,Angular,168,6,50,13,Shotgun Surgery,Critical,Encapsulate Field,0,17,30,109,21.88,0.144,19
7578,file_23628.py,C++,Flask,454,29,8,1,Lazy Class,Critical,Encapsulate Field,0,10,13,237,98.83,0.59,6
9180,file_23629.py,Go,None,685,37,70,5,Feature Envy,Minor,Replace Conditional with Polymorphism,0,16,37,148,27.44,0.147,9
3841,file_23630.py,Go,None,61,8,46,7,Inappropriate Intimacy,Minor,Simplify Conditional,1,59,10,150,59.21,0.017,9
6716,file_23631.py,Java,None,94,39,5,12,God Class,Major,Move Method,1,33,26,314,65.17,0.961,0
3404,file_23632.py,Go,Angular,1067,33,38,12,Data Clumps,Critical,Rename Variable,1,27,5,71,99.08,0.928,8
4562,file_23633.py,Java,None,667,33,21,16,Data Clumps,Critical,Inline Method,0,48,27,256,21.01,0.104,8
2271,file_23634.py,C#,None,377,21,4,13,Lazy Class,Major,Remove Dead Code,0,15,16,247,28.53,0.5,3
9444,file_23635.py,C++,React,980,7,26,12,Dead Code,Minor,Replace Conditional with Polymorphism,0,6,4,149,54.95,0.357,13
3768,file_23636.py,JavaScript,Spring,463,3,73,17,Speculative Generality,Major,Move Method,1,9,26,51,92.0,0.675,17
8801,file_23637.py,Python,Spring,1954,16,56,6,Speculative Generality,Critical,Introduce Parameter Object,1,31,31,103,51.37,0.559,2
9928,file_23638.py,Java,Spring,836,38,16,7,Inappropriate Intimacy,Major,Replace Conditional with Polymorphism,1,39,33,369,99.83,0.085,15
7142,file_23639.py,Go,React,851,11,9,15,Data Clumps,Minor,Move Method,0,55,26,251,61.82,0.465,13
2928,file_23640.py,JavaScript,None,1357,41,42,17,Long Method,Major,Remove Dead Code,0,52,15,30,93.8,0.611,0
7266,file_23641.py,C#,Flask,1011,19,66,17,Long Method,Critical,Rename Variable,0,59,6,353,64.94,0.354,5
6413,file_23642.py,C++,None,1820,47,72,18,Temporary Field,Minor,Split Class,1,31,18,445,55.7,0.402,13
7828,file_23643.py,C++,Spring,109,18,7,8,Lazy Class,Critical,Inline Method,1,39,36,486,25.49,0.974,1
3190,file_23644.py,C#,Flask,1095,28,36,7,Primitive Obsession,Critical,Encapsulate Field,1,19,13,444,61.45,0.475,16
2002,file_23645.py,C#,None,69,46,20,11,Large Class,Major,Remove Dead Code,0,44,15,416,38.46,0.319,2
7654,file_23646.py,Python,Django,1501,41,47,19,Large Class,Critical,Simplify Conditional,1,52,35,251,38.01,0.541,10
9094,file_23647.py,JavaScript,Flask,389,29,56,14,Shotgun Surgery,Minor,Rename Variable,1,36,14,136,37.12,0.769,15
7067,file_23648.py,Java,React,73,41,9,12,Speculative Generality,Critical,Simplify Conditional,0,14,38,28,43.57,0.737,0
4752,file_23649.py,C#,None,1739,29,8,16,Large Class,Minor,Rename Variable,0,8,31,460,29.7,0.366,2
7200,file_23650.py,C++,Django,1308,5,64,3,Lazy Class,Critical,Rename Variable,0,55,17,34,46.27,0.383,12
5137,file_23651.py,C#,Django,994,5,52,10,Inappropriate Intimacy,Minor,Extract Method,1,31,6,308,69.13,0.194,13
4702,file_23652.py,C#,React,304,15,65,9,Data Clumps,Critical,Split Class,1,56,30,292,28.75,0.807,1
6943,file_23653.py,Go,Django,1604,19,33,9,Lazy Class,Minor,Encapsulate Field,1,59,36,273,46.99,0.318,2
5438,file_23654.py,C++,Spring,1597,32,27,4,Message Chains,Minor,Rename Variable,0,42,1,407,11.84,0.889,16
5427,file_23655.py,C++,Django,1691,18,76,8,Feature Envy,Minor,Simplify Conditional,1,10,20,332,86.43,0.176,6
6556,file_23656.py,C++,React,1298,46,73,5,Data Clumps,Critical,Move Method,0,20,21,253,74.59,0.571,7
9532,file_23657.py,C#,Flask,1497,16,38,6,Feature Envy,Major,Simplify Conditional,1,8,35,54,83.57,0.868,16
3388,file_23658.py,Java,Spring,1130,23,55,9,Message Chains,Major,Extract Class,0,53,4,215,17.2,0.259,9
7992,file_23659.py,Go,Django,1820,5,11,6,Long Method,Major,Remove Dead Code,0,21,12,452,77.37,0.162,7
7325,file_23660.py,Go,Angular,182,35,75,13,Long Method,Critical,Inline Method,1,58,12,18,37.43,0.474,19
2700,file_23661.py,C++,None,75,29,68,13,Dead Code,Major,Replace Conditional with Polymorphism,0,9,1,110,88.52,0.812,16
6383,file_23662.py,Python,React,415,7,52,16,Inappropriate Intimacy,Minor,Extract Class,1,19,20,36,26.4,0.35,15
2233,file_23663.py,Go,None,615,3,56,6,Feature Envy,Minor,Simplify Conditional,1,56,36,437,97.73,0.825,16
3298,file_23664.py,Python,None,985,31,76,5,Shotgun Surgery,Major,Replace Conditional with Polymorphism,1,5,8,284,98.38,0.392,5
9329,file_23665.py,Java,None,410,28,19,12,Data Clumps,Minor,Extract Class,0,33,10,166,84.6,0.41,3
3930,file_23666.py,Java,Angular,1157,1,62,10,Large Class,Minor,Encapsulate Field,0,59,37,253,42.07,0.352,2
2833,file_23667.py,Go,Spring,1322,40,68,14,Lazy Class,Major,Simplify Conditional,1,58,17,219,37.73,0.943,2
3139,file_23668.py,C#,Flask,1358,49,41,3,Lazy Class,Critical,Move Method,0,55,18,70,22.12,0.116,2
9399,file_23669.py,Go,Flask,1729,38,32,6,Data Clumps,Minor,Encapsulate Field,1,50,13,165,12.89,0.849,19
7436,file_23670.py,Python,Django,1651,45,55,6,Primitive Obsession,Major,Split Class,1,42,27,488,76.56,0.767,1
3208,file_23671.py,Java,None,1338,16,20,7,Switch Statements,Major,Extract Class,0,47,19,181,82.99,0.587,0
8553,file_23672.py,Go,Flask,1760,18,1,16,Dead Code,Minor,Move Method,1,13,19,24,35.54,0.191,2
6622,file_23673.py,JavaScript,Flask,641,35,18,3,Speculative Generality,Major,Inline Method,0,11,26,145,60.18,0.272,2
7286,file_23674.py,Python,None,532,16,5,5,God Class,Minor,Inline Method,1,25,6,231,56.77,0.306,5
8936,file_23675.py,C#,Angular,1225,37,73,13,Message Chains,Critical,Extract Class,0,37,25,51,87.87,0.448,16
4690,file_23676.py,Go,Angular,1756,6,10,16,Feature Envy,Major,Replace Conditional with Polymorphism,1,38,25,271,87.79,0.723,10
3609,file_23677.py,Java,Spring,1617,29,17,10,Speculative Generality,Critical,Simplify Conditional,1,9,3,292,88.37,0.708,7
7178,file_23678.py,C#,Spring,1692,3,7,8,Dead Code,Major,Rename Variable,0,24,11,143,18.67,0.723,17
1223,file_23679.py,JavaScript,Django,1593,8,19,17,Inappropriate Intimacy,Critical,Extract Class,0,12,21,419,85.79,0.846,4
4774,file_23680.py,C++,None,1850,9,18,9,Switch Statements,Major,Split Class,1,35,28,127,18.75,0.154,15
8916,file_23681.py,JavaScript,React,1003,18,51,2,Temporary Field,Critical,Simplify Conditional,1,26,39,204,21.65,0.684,10
9514,file_23682.py,Python,Angular,84,44,47,14,Data Clumps,Critical,Split Class,1,41,2,342,59.99,0.497,3
6973,file_23683.py,C++,Angular,1701,44,36,18,Data Clumps,Minor,Replace Conditional with Polymorphism,0,50,21,289,75.83,0.08,5
