project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
2095,file_60504.py,Python,,717,48,27,15,Speculative Generality,Major,Split Class,0,36,19,183,95.58,0.429,18
3987,file_60508.py,Python,,1264,25,32,15,Inappropriate Intimacy,Minor,Replace Conditional with Polymorphism,1,40,29,190,93.91,0.418,3
7875,file_60509.py,Python,Django,1057,11,24,7,Lazy Class,Major,Extract Method,0,19,24,81,58.0,0.736,0
9730,file_60516.py,Python,Angular,1921,12,58,7,Long Method,Minor,Remove Dead Code,1,49,36,127,63.2,0.007,9
8981,file_60530.py,Python,Flask,1345,17,45,10,Message Chains,Minor,Split Class,1,17,13,387,38.72,0.469,9
6006,file_60543.py,Python,,221,31,15,1,Large Class,Minor,Extract Method,1,19,31,135,89.18,0.735,13
3615,file_60546.py,Python,Flask,394,8,33,14,Lazy Class,Major,Rename Variable,1,37,20,493,44.67,0.216,11
1891,file_60547.py,Python,Django,49,28,65,19,Large Class,Major,Remove Dead Code,0,41,7,190,82.08,0.386,9
7516,file_60553.py,Python,Spring,1875,17,21,19,Long Method,Major,Extract Class,0,27,24,138,36.84,0.516,13
5499,file_60565.py,Python,Spring,1364,1,75,19,Large Class,Minor,Move Method,0,22,23,24,35.73,0.763,14
1969,file_60576.py,Python,React,1832,11,15,18,Inappropriate Intimacy,Major,Simplify Conditional,1,28,8,251,23.2,0.677,4
4160,file_60579.py,Python,,73,42,14,4,Message Chains,Major,Encapsulate Field,1,13,19,214,20.39,0.373,5
8454,file_60581.py,Python,Flask,1088,37,79,1,Shotgun Surgery,Major,Remove Dead Code,0,36,2,248,66.83,0.269,16
1163,file_60583.py,Python,Flask,1216,47,55,18,Lazy Class,Critical,Rename Variable,0,9,39,50,72.68,0.117,16
8641,file_60588.py,Python,React,688,12,77,14,Feature Envy,Minor,Simplify Conditional,1,31,18,397,23.53,0.834,7
3094,file_60589.py,Python,Spring,1929,27,54,18,Inappropriate Intimacy,Major,Replace Conditional with Polymorphism,1,16,28,120,56.35,0.746,12
5852,file_60591.py,Python,Django,1085,13,28,8,Shotgun Surgery,Minor,Encapsulate Field,0,32,18,95,28.22,0.273,0
3568,file_60593.py,Python,Flask,811,6,52,4,Speculative Generality,Major,Replace Conditional with Polymorphism,1,6,39,365,14.88,0.378,11
3374,file_60597.py,Python,Flask,1765,12,35,1,God Class,Minor,Encapsulate Field,0,22,33,255,98.98,0.772,0
7887,file_60600.py,Python,Django,1526,23,19,16,Lazy Class,Critical,Replace Conditional with Polymorphism,1,46,27,407,74.34,0.407,0
5138,file_60602.py,Python,Spring,649,35,76,1,Large Class,Minor,Remove Dead Code,0,12,14,206,96.44,0.305,1
8449,file_60603.py,Python,React,1515,23,31,6,Data Clumps,Critical,Introduce Parameter Object,0,39,8,404,37.02,0.083,9
3943,file_60605.py,Python,Angular,1789,30,33,1,Shotgun Surgery,Minor,Introduce Parameter Object,0,31,34,433,91.08,0.454,19
8818,file_60606.py,Python,Angular,1166,40,8,14,Feature Envy,Major,Encapsulate Field,0,33,6,342,16.36,0.685,9
1907,file_60609.py,Python,React,496,39,20,8,Switch Statements,Minor,Inline Method,1,29,28,149,50.7,0.553,8
6951,file_60632.py,Python,React,1401,38,4,4,Message Chains,Critical,Extract Method,1,16,20,211,34.19,0.254,11
3948,file_60642.py,Python,Spring,1272,29,78,8,Speculative Generality,Major,Introduce Parameter Object,0,25,18,464,46.18,0.928,7
3432,file_60654.py,Python,Spring,911,6,8,6,Shotgun Surgery,Minor,Inline Method,1,25,4,236,56.81,0.416,3
5970,file_60655.py,Python,Flask,270,18,5,6,Shotgun Surgery,Major,Split Class,0,12,23,291,87.31,0.985,0
4931,file_60658.py,Python,,1586,25,5,14,Duplicated Code,Minor,Simplify Conditional,1,20,3,47,98.02,0.578,7
3079,file_60660.py,Python,Angular,1871,42,39,8,Shotgun Surgery,Critical,Introduce Parameter Object,1,13,38,277,56.84,0.185,1
9284,file_60662.py,Python,,1427,19,3,11,Primitive Obsession,Critical,Split Class,1,34,11,368,53.22,0.25,13
4360,file_60664.py,Python,Flask,212,39,23,6,Speculative Generality,Minor,Extract Method,1,20,26,273,80.3,0.74,10
9402,file_60677.py,Python,,1643,15,13,13,Message Chains,Critical,Replace Conditional with Polymorphism,1,41,29,137,62.57,0.456,19
8949,file_60678.py,Python,Django,1423,6,27,16,Dead Code,Major,Introduce Parameter Object,1,55,10,70,11.6,0.41,2
4784,file_60686.py,Python,Angular,1617,41,37,3,Data Clumps,Critical,Introduce Parameter Object,1,59,14,286,36.03,0.788,13
9446,file_60689.py,Python,Django,1891,7,28,17,Lazy Class,Critical,Replace Conditional with Polymorphism,1,24,17,36,22.48,0.744,3
1257,file_60693.py,Python,Angular,130,21,36,5,Shotgun Surgery,Major,Replace Conditional with Polymorphism,1,11,6,342,35.54,0.851,9
4375,file_60704.py,Python,,1422,25,62,18,Temporary Field,Critical,Encapsulate Field,1,39,27,330,70.98,0.274,1
9448,file_60712.py,Python,Angular,1352,42,79,4,Switch Statements,Major,Rename Variable,0,36,19,441,93.54,0.637,4
6075,file_60718.py,Python,,331,41,8,11,Large Class,Major,Remove Dead Code,1,19,35,310,47.9,0.909,17
1242,file_60720.py,Python,,244,44,43,3,Data Clumps,Minor,Inline Method,1,47,14,28,99.37,0.614,5
6214,file_60723.py,Python,Flask,207,18,10,3,Temporary Field,Critical,Move Method,0,25,32,369,10.32,0.071,2
3017,file_60737.py,Python,Flask,682,37,56,7,Lazy Class,Minor,Remove Dead Code,1,14,14,449,42.05,0.69,8
1520,file_60739.py,Python,Flask,122,49,22,3,Temporary Field,Major,Introduce Parameter Object,0,44,14,256,42.63,0.553,10
6035,file_60740.py,Python,Spring,1955,27,44,15,Large Class,Critical,Simplify Conditional,0,21,2,447,99.69,0.271,17
3284,file_60743.py,Python,Django,517,26,56,9,Dead Code,Minor,Replace Conditional with Polymorphism,1,13,34,54,80.83,0.265,2
3151,file_60744.py,Python,,1181,30,76,3,Long Method,Major,Extract Class,1,26,3,96,38.26,0.204,15
4851,file_60751.py,Python,Flask,655,12,2,18,Lazy Class,Critical,Introduce Parameter Object,1,29,32,167,87.05,0.132,13
1020,file_60769.py,Python,Django,1776,5,70,13,Large Class,Major,Split Class,0,20,33,444,73.35,0.38,3
9731,file_60774.py,Python,Flask,1854,33,32,17,Large Class,Minor,Extract Method,0,11,33,313,90.69,0.511,9
9048,file_60775.py,Python,Django,746,7,26,19,Switch Statements,Critical,Remove Dead Code,1,44,31,433,15.16,0.492,16
5315,file_60782.py,Python,Flask,1251,18,44,13,Feature Envy,Critical,Move Method,1,42,7,466,15.49,0.2,13
5514,file_60783.py,Python,Angular,1874,7,78,13,Data Clumps,Minor,Rename Variable,0,10,20,251,30.13,0.978,15
4542,file_60788.py,Python,Flask,1063,42,78,5,Data Clumps,Major,Inline Method,0,11,7,496,86.39,0.714,15
8947,file_60789.py,Python,Spring,804,14,22,5,Long Method,Minor,Split Class,1,41,23,364,97.83,0.491,9
2107,file_60796.py,Python,,962,8,69,1,Large Class,Critical,Introduce Parameter Object,0,32,4,160,34.18,0.48,10
5403,file_60805.py,Python,Django,1302,33,79,2,Primitive Obsession,Major,Encapsulate Field,0,9,27,18,69.01,0.876,12
1887,file_60807.py,Python,Spring,1560,17,7,2,Long Method,Minor,Remove Dead Code,1,22,13,393,52.39,0.586,1
9324,file_60825.py,Python,Flask,1614,38,50,18,Shotgun Surgery,Major,Extract Method,1,45,35,34,19.16,0.971,16
8228,file_60828.py,Python,,1742,49,76,11,Feature Envy,Critical,Move Method,0,49,24,463,56.94,0.163,7
1824,file_60832.py,Python,React,436,8,27,5,Data Clumps,Major,Encapsulate Field,1,53,35,117,93.91,0.938,2
5672,file_60877.py,Python,Spring,1327,33,32,8,Duplicated Code,Minor,Replace Conditional with Polymorphism,0,20,22,274,85.5,0.865,3
7763,file_60878.py,Python,React,785,1,9,3,Lazy Class,Major,Inline Method,0,30,9,324,60.51,0.99,3
4836,file_60889.py,Python,React,1083,11,12,15,Switch Statements,Minor,Remove Dead Code,0,16,27,346,95.82,0.295,0
3616,file_60892.py,Python,Django,434,41,44,13,God Class,Critical,Inline Method,1,27,36,395,53.2,0.405,7
2605,file_60893.py,Python,Spring,1495,5,38,13,Lazy Class,Critical,Extract Class,0,13,3,438,89.61,0.814,3
9958,file_60896.py,Python,,1103,13,59,3,Long Method,Major,Simplify Conditional,0,20,19,9,54.34,0.982,8
9692,file_60906.py,Python,React,637,8,63,5,God Class,Critical,Inline Method,1,47,1,313,68.26,0.545,12
8191,file_60908.py,Python,,862,19,36,4,Large Class,Minor,Rename Variable,1,8,22,363,56.69,0.861,4
9018,file_60909.py,Python,Angular,117,19,47,12,Data Clumps,Minor,Simplify Conditional,0,15,22,140,61.15,0.409,19
1580,file_60910.py,Python,Django,1509,4,31,9,Message Chains,Major,Encapsulate Field,0,55,19,21,44.51,0.099,1
4216,file_60918.py,Python,Django,971,7,8,13,Switch Statements,Major,Inline Method,1,21,33,332,96.41,0.175,3
1540,file_60921.py,Python,Django,876,38,11,4,Message Chains,Major,Extract Method,1,33,14,334,35.92,0.418,12
6818,file_60927.py,Python,Spring,1589,45,32,7,Large Class,Minor,Simplify Conditional,0,44,30,208,94.59,0.795,3
8909,file_60931.py,Python,React,436,4,21,16,Dead Code,Minor,Rename Variable,0,58,37,291,23.68,0.687,8
5275,file_60938.py,Python,React,1776,27,44,18,Data Clumps,Major,Replace Conditional with Polymorphism,0,44,32,266,21.05,0.465,18
3947,file_60940.py,Python,React,1245,19,24,5,Data Clumps,Critical,Split Class,1,48,39,242,83.75,0.206,19
3038,file_60943.py,Python,,883,28,49,9,Speculative Generality,Minor,Rename Variable,1,30,32,290,67.19,0.023,11
1271,file_60952.py,Python,Flask,878,7,58,15,Duplicated Code,Critical,Split Class,1,9,36,385,72.17,0.177,18
6168,file_60953.py,Python,Django,360,19,29,5,Temporary Field,Critical,Replace Conditional with Polymorphism,0,47,27,82,59.94,0.651,2
7137,file_60954.py,Python,Flask,1768,16,41,5,Primitive Obsession,Critical,Extract Class,0,26,16,192,15.25,0.656,14
7718,file_60956.py,Python,Spring,28,11,62,14,Lazy Class,Major,Extract Class,0,13,11,227,77.4,0.525,3
1202,file_60967.py,Python,Angular,52,32,48,8,Primitive Obsession,Critical,Extract Method,1,31,22,293,79.66,0.128,5
6372,file_60972.py,Python,Flask,1554,38,44,15,Data Clumps,Major,Simplify Conditional,1,33,8,436,61.18,0.745,4
4437,file_60973.py,Python,Spring,505,41,56,14,Temporary Field,Major,Replace Conditional with Polymorphism,1,22,38,255,53.84,0.909,6
3993,file_60976.py,Python,Flask,1613,6,38,16,Speculative Generality,Critical,Extract Class,1,23,16,136,61.0,0.79,5
4772,file_60978.py,Python,Django,1364,21,51,15,Temporary Field,Critical,Move Method,1,5,26,255,13.22,0.937,2
9417,file_61001.py,Python,Angular,110,19,64,8,God Class,Critical,Remove Dead Code,1,6,26,64,71.55,0.378,15
3658,file_61009.py,Python,Flask,889,23,10,12,Speculative Generality,Minor,Extract Class,1,6,13,178,79.73,0.771,7
9581,file_61010.py,Python,Angular,1881,1,59,14,Feature Envy,Critical,Simplify Conditional,1,40,1,319,10.03,0.917,19
8912,file_61020.py,Python,Spring,664,31,36,4,Duplicated Code,Major,Move Method,1,41,29,376,90.81,0.343,7
7594,file_61027.py,Python,Flask,1274,36,24,4,God Class,Minor,Move Method,1,35,33,386,75.33,0.127,5
6031,file_61034.py,Python,,549,35,68,14,Feature Envy,Major,Remove Dead Code,1,47,11,431,63.44,0.649,6
3914,file_61043.py,Python,Angular,795,30,13,9,Feature Envy,Critical,Remove Dead Code,1,32,32,485,54.15,0.938,5
2035,file_61044.py,Python,,262,12,78,4,Inappropriate Intimacy,Minor,Simplify Conditional,0,32,1,175,27.41,0.618,11
6906,file_61050.py,Python,Angular,1397,44,15,19,Speculative Generality,Critical,Inline Method,0,41,22,378,79.57,0.582,1
3285,file_61071.py,Python,React,1009,15,20,5,Temporary Field,Critical,Inline Method,1,50,20,38,61.53,0.538,1
7390,file_61073.py,Python,Angular,1217,46,40,6,Lazy Class,Major,Split Class,0,19,10,142,51.29,0.16,12
9710,file_61077.py,Python,Flask,364,2,66,8,Feature Envy,Critical,Simplify Conditional,0,50,33,378,90.1,0.892,19
2100,file_61079.py,Python,,1963,20,50,1,Speculative Generality,Critical,Split Class,1,12,38,134,50.65,0.721,16
5132,file_61080.py,Python,React,760,27,21,12,Feature Envy,Major,Move Method,0,27,23,11,71.72,0.418,13
7210,file_61094.py,Python,Flask,73,37,5,4,Duplicated Code,Minor,Replace Conditional with Polymorphism,0,53,20,105,34.02,0.845,17
7067,file_61096.py,Python,Flask,672,28,36,9,Temporary Field,Minor,Inline Method,0,13,35,106,36.56,0.366,17
1353,file_61105.py,Python,Flask,380,28,4,19,Temporary Field,Major,Remove Dead Code,0,23,17,34,44.01,0.428,5
4097,file_61108.py,Python,,905,17,13,11,Feature Envy,Minor,Inline Method,0,54,20,306,68.33,0.875,18
9715,file_61111.py,Python,React,1724,7,48,9,Primitive Obsession,Critical,Extract Class,0,8,24,308,79.38,0.222,10
3386,file_61116.py,Python,Angular,479,47,35,18,Message Chains,Minor,Inline Method,1,44,32,48,15.6,0.751,0
6825,file_61122.py,Python,React,1379,7,1,8,Data Clumps,Critical,Rename Variable,1,13,12,423,47.99,0.18,4
2098,file_61129.py,Python,Django,107,37,61,3,Message Chains,Major,Simplify Conditional,1,12,11,62,39.43,0.206,15
1304,file_61133.py,Python,Spring,181,4,72,12,Switch Statements,Minor,Remove Dead Code,1,50,11,258,44.98,0.547,8
5103,file_61135.py,Python,Spring,442,31,72,9,Long Method,Minor,Rename Variable,1,23,16,140,59.22,0.005,19
7520,file_61139.py,Python,,1628,45,46,15,Temporary Field,Critical,Introduce Parameter Object,1,36,13,403,46.42,0.444,7
4122,file_61156.py,Python,Django,1439,48,57,7,Primitive Obsession,Critical,Extract Class,1,17,12,457,35.12,0.393,3
3479,file_61166.py,Python,Spring,1109,3,10,8,Long Method,Critical,Move Method,1,31,1,386,47.83,0.63,8
4000,file_61167.py,Python,,185,5,79,1,Large Class,Critical,Encapsulate Field,1,58,26,63,13.64,0.777,5
2360,file_61171.py,Python,Django,1313,8,27,12,Inappropriate Intimacy,Major,Encapsulate Field,1,20,4,323,37.43,0.099,13
3386,file_61173.py,Python,Angular,154,4,74,8,Message Chains,Minor,Rename Variable,0,5,39,112,17.8,0.708,15
5996,file_61176.py,Python,Django,1980,26,6,9,Switch Statements,Major,Replace Conditional with Polymorphism,1,31,26,335,50.49,0.54,19
8866,file_61180.py,Python,,22,21,24,8,Message Chains,Minor,Extract Class,0,17,23,481,41.71,0.763,13
2187,file_61181.py,Python,React,673,25,64,5,Duplicated Code,Minor,Remove Dead Code,1,15,6,230,44.36,0.408,5
9395,file_61185.py,Python,Django,507,41,3,19,Switch Statements,Minor,Encapsulate Field,1,20,8,425,80.76,0.874,18
5980,file_61193.py,Python,React,1194,41,30,19,Dead Code,Minor,Introduce Parameter Object,1,38,17,344,39.19,0.965,18
9919,file_61198.py,Python,Flask,1915,3,1,5,Shotgun Surgery,Critical,Introduce Parameter Object,0,18,15,201,61.52,0.571,5
6331,file_61200.py,Python,,716,44,18,11,Primitive Obsession,Critical,Inline Method,1,50,28,178,74.47,0.556,1
4140,file_61202.py,Python,,939,37,54,14,Speculative Generality,Critical,Extract Method,0,42,31,226,75.9,0.876,3
1429,file_61207.py,Python,Angular,1347,33,14,18,Data Clumps,Major,Introduce Parameter Object,0,59,23,125,96.54,0.327,18
6502,file_61220.py,Python,React,1967,10,6,3,Inappropriate Intimacy,Major,Replace Conditional with Polymorphism,0,12,37,88,64.1,0.037,3
5555,file_61228.py,Python,React,1632,30,21,7,Data Clumps,Major,Rename Variable,0,50,38,176,64.28,0.185,3
7915,file_61246.py,Python,Spring,1887,2,60,18,God Class,Minor,Inline Method,0,9,30,258,63.88,0.159,7
3617,file_61247.py,Python,Django,1713,17,3,7,Duplicated Code,Minor,Encapsulate Field,0,39,23,232,76.82,0.917,8
5531,file_61248.py,Python,Django,1238,13,9,12,Feature Envy,Critical,Simplify Conditional,1,30,39,337,59.26,0.308,11
8817,file_61251.py,Python,Spring,742,17,73,13,Speculative Generality,Critical,Rename Variable,0,53,11,224,61.49,0.143,7
9370,file_61288.py,Python,,192,49,65,17,Primitive Obsession,Critical,Introduce Parameter Object,0,12,22,330,75.36,0.729,1
6691,file_61289.py,Python,React,334,44,3,9,Primitive Obsession,Minor,Split Class,0,23,34,345,89.03,0.533,6
5301,file_61290.py,Python,Angular,579,19,42,8,Shotgun Surgery,Major,Introduce Parameter Object,1,50,1,39,89.02,0.704,14
1142,file_61298.py,Python,Angular,1408,38,11,9,Shotgun Surgery,Minor,Introduce Parameter Object,0,57,28,420,62.04,0.124,13
8716,file_61299.py,Python,React,620,6,46,3,Switch Statements,Major,Extract Method,0,43,25,349,48.55,0.659,0
2639,file_61302.py,Python,React,277,10,37,12,Message Chains,Minor,Encapsulate Field,1,6,28,345,55.17,0.622,17
2778,file_61307.py,Python,Flask,1824,16,53,5,Feature Envy,Critical,Inline Method,1,13,6,210,47.9,0.546,7
5338,file_61313.py,Python,Angular,1710,15,51,9,Duplicated Code,Major,Replace Conditional with Polymorphism,0,22,30,148,43.92,0.107,18
2120,file_61316.py,Python,,133,20,1,6,Feature Envy,Major,Introduce Parameter Object,1,31,21,118,64.18,0.159,8
2840,file_61318.py,Python,Django,1519,12,1,19,Lazy Class,Major,Extract Class,1,13,11,33,62.9,0.42,10
5995,file_61319.py,Python,Flask,1683,9,71,15,Inappropriate Intimacy,Critical,Inline Method,1,23,35,263,91.87,0.298,18
3587,file_61320.py,Python,,1877,4,33,16,Speculative Generality,Critical,Remove Dead Code,1,59,36,10,28.03,0.819,13
4562,file_61321.py,Python,,931,14,50,14,Primitive Obsession,Critical,Introduce Parameter Object,1,27,15,144,35.99,0.965,2
9416,file_61326.py,Python,React,1575,39,54,12,Lazy Class,Major,Simplify Conditional,1,45,16,186,41.02,0.137,2
8869,file_61336.py,Python,Angular,1852,19,21,6,Message Chains,Major,Extract Method,1,20,37,65,87.4,0.785,5
6586,file_61341.py,Python,Flask,1492,34,60,17,God Class,Critical,Introduce Parameter Object,0,7,9,444,95.06,0.023,14
9861,file_61344.py,Python,Flask,1653,39,30,12,Switch Statements,Minor,Replace Conditional with Polymorphism,0,27,24,168,37.46,0.824,8
9534,file_61345.py,Python,,1508,43,18,13,Duplicated Code,Minor,Introduce Parameter Object,0,49,12,384,47.69,0.198,3
5944,file_61347.py,Python,React,690,41,26,14,Long Method,Minor,Inline Method,1,34,17,432,24.39,0.153,17
3457,file_61348.py,Python,Angular,907,11,6,13,Switch Statements,Minor,Extract Method,1,56,17,192,89.86,0.467,6
8206,file_61351.py,Python,Spring,821,3,17,5,Long Method,Major,Extract Class,1,53,9,34,18.62,0.06,12
3080,file_61353.py,Python,Angular,1980,10,44,18,Long Method,Critical,Introduce Parameter Object,1,30,11,346,74.35,0.169,5
3476,file_61368.py,Python,React,1307,2,49,15,Large Class,Major,Replace Conditional with Polymorphism,1,31,12,405,23.8,0.08,12
7070,file_61369.py,Python,,1940,15,37,14,Speculative Generality,Major,Replace Conditional with Polymorphism,1,8,2,73,40.94,0.335,19
9519,file_61389.py,Python,,670,26,55,5,Switch Statements,Critical,Extract Class,1,50,14,103,87.97,0.078,9
7107,file_61394.py,Python,Django,1978,6,42,17,Long Method,Minor,Rename Variable,0,24,25,445,66.04,0.459,18
7455,file_61396.py,Python,,1482,17,56,6,God Class,Major,Encapsulate Field,0,43,31,243,38.08,0.404,15
3052,file_61398.py,Python,Spring,429,28,71,13,Speculative Generality,Critical,Split Class,1,22,30,300,91.79,0.485,8
5279,file_61409.py,Python,Flask,366,15,2,6,Speculative Generality,Minor,Remove Dead Code,1,28,16,171,90.25,0.292,8
9152,file_61418.py,Python,Spring,742,47,14,3,Dead Code,Major,Extract Method,0,24,10,37,10.12,0.425,18
4695,file_61426.py,Python,Flask,382,24,11,19,Speculative Generality,Minor,Move Method,0,51,6,422,24.11,0.492,10
7187,file_61438.py,Python,Django,1086,13,47,3,Switch Statements,Major,Replace Conditional with Polymorphism,1,38,11,310,68.1,0.347,11
4783,file_61445.py,Python,,873,9,44,9,Lazy Class,Major,Inline Method,1,43,2,203,24.4,0.334,4
6877,file_61454.py,Python,React,1260,40,1,17,Large Class,Critical,Inline Method,1,11,14,103,16.6,0.668,10
9302,file_61472.py,Python,,1400,36,18,10,Switch Statements,Minor,Inline Method,1,28,4,169,49.91,0.811,0
7635,file_61474.py,Python,Flask,66,25,27,19,Lazy Class,Critical,Extract Method,1,47,3,444,39.68,0.793,0
3145,file_61476.py,Python,Angular,908,25,49,13,Message Chains,Critical,Split Class,1,23,36,282,69.01,0.114,11
6531,file_61489.py,Python,Flask,498,17,59,13,God Class,Minor,Remove Dead Code,0,14,36,454,18.31,0.955,11
5489,file_61490.py,Python,,228,22,52,18,Speculative Generality,Major,Introduce Parameter Object,1,36,8,171,99.3,0.191,9
6263,file_61491.py,Python,Angular,1241,10,28,18,Speculative Generality,Major,Split Class,0,31,34,32,58.02,0.717,8
2714,file_61505.py,Python,Spring,1021,46,23,2,Shotgun Surgery,Major,Move Method,0,8,25,304,39.31,0.389,10
4599,file_61508.py,Python,React,1543,39,39,1,Switch Statements,Minor,Inline Method,1,23,17,176,21.91,0.521,2
4126,file_61511.py,Python,Django,1788,41,70,3,Lazy Class,Critical,Inline Method,0,54,20,174,39.31,0.7,8
6532,file_61517.py,Python,Angular,1513,15,52,1,Long Method,Minor,Replace Conditional with Polymorphism,1,22,36,223,48.26,0.257,11
8444,file_61520.py,Python,Angular,778,11,54,12,Temporary Field,Major,Introduce Parameter Object,1,32,30,223,13.58,0.462,9
6370,file_61535.py,Python,React,1707,40,8,19,Speculative Generality,Major,Split Class,1,37,14,241,10.7,0.562,7
7460,file_61537.py,Python,,190,14,1,15,Speculative Generality,Critical,Introduce Parameter Object,0,33,18,124,96.76,0.167,11
4817,file_61543.py,Python,React,137,2,47,1,Feature Envy,Major,Replace Conditional with Polymorphism,1,46,25,303,88.17,0.378,4
4811,file_61545.py,Python,,1989,2,2,11,Data Clumps,Critical,Introduce Parameter Object,0,33,38,314,67.43,0.425,12
1702,file_61546.py,Python,React,479,20,66,19,Feature Envy,Critical,Simplify Conditional,0,45,27,453,97.65,0.121,16
9963,file_61548.py,Python,React,1753,19,43,18,Speculative Generality,Critical,Simplify Conditional,1,59,4,309,64.05,0.973,8
2562,file_61553.py,Python,Django,1531,1,73,15,Duplicated Code,Minor,Introduce Parameter Object,1,52,12,129,89.08,0.658,7
9279,file_61568.py,Python,Flask,106,12,63,16,Long Method,Major,Move Method,1,19,25,278,71.23,0.551,17
2742,file_61574.py,Python,Django,1053,29,57,4,Data Clumps,Minor,Extract Method,1,22,33,121,51.15,0.732,9
2737,file_61578.py,Python,,1007,40,79,19,Duplicated Code,Minor,Move Method,1,53,6,9,68.61,0.166,0
5269,file_61590.py,Python,Flask,350,24,27,9,Feature Envy,Critical,Split Class,1,19,12,44,22.29,0.944,15
3612,file_61596.py,Python,Flask,1103,21,3,10,Primitive Obsession,Minor,Introduce Parameter Object,0,56,15,57,14.07,0.883,16
5557,file_61597.py,Python,React,1443,20,41,15,Speculative Generality,Minor,Remove Dead Code,1,49,39,265,60.59,0.897,4
4801,file_61600.py,Python,Spring,1352,33,21,16,Duplicated Code,Critical,Move Method,1,11,38,324,53.66,0.296,11
4828,file_61621.py,Python,,1908,45,49,4,Primitive Obsession,Major,Split Class,1,39,3,483,16.32,0.516,4
7470,file_61622.py,Python,Spring,535,31,56,9,Speculative Generality,Major,Remove Dead Code,1,12,20,310,46.86,0.455,0
8655,file_61624.py,Python,Django,1030,43,12,14,Switch Statements,Major,Split Class,0,12,12,225,98.86,0.649,13
9190,file_61631.py,Python,Flask,1238,10,29,3,Large Class,Minor,Inline Method,1,16,18,470,24.28,0.696,4
9454,file_61632.py,Python,Angular,1627,26,17,8,Lazy Class,Major,Split Class,0,58,9,43,42.68,0.44,15
6287,file_61634.py,Python,React,685,10,59,13,Inappropriate Intimacy,Critical,Introduce Parameter Object,0,41,8,338,49.53,0.758,0
3149,file_61637.py,Python,Spring,341,17,14,17,Message Chains,Major,Introduce Parameter Object,1,37,8,68,70.84,0.764,5
9688,file_61640.py,Python,Flask,471,34,12,5,Shotgun Surgery,Minor,Encapsulate Field,0,20,1,300,70.08,0.247,17
2048,file_61651.py,Python,,1308,39,11,4,Temporary Field,Major,Extract Class,1,19,31,261,53.37,0.774,15
1761,file_61652.py,Python,,1009,11,75,12,Inappropriate Intimacy,Major,Extract Class,1,29,39,214,76.0,0.391,14
8792,file_61657.py,Python,Angular,798,33,22,6,Duplicated Code,Critical,Encapsulate Field,0,32,25,434,78.91,0.147,8
5621,file_61659.py,Python,Spring,103,4,46,16,Speculative Generality,Minor,Extract Class,1,21,35,488,36.07,0.623,12
5225,file_61669.py,Python,React,664,24,46,4,Shotgun Surgery,Critical,Extract Method,0,23,3,237,21.48,0.233,9
6191,file_61670.py,Python,Spring,118,38,35,8,Temporary Field,Critical,Rename Variable,1,31,32,79,32.67,0.204,17
5748,file_61671.py,Python,,1156,21,8,18,Speculative Generality,Major,Simplify Conditional,0,16,35,398,24.72,0.791,19
6245,file_61673.py,Python,Django,1380,45,37,12,Message Chains,Minor,Remove Dead Code,0,7,33,107,16.37,0.213,12
2033,file_61677.py,Python,,270,33,49,10,Lazy Class,Critical,Extract Class,1,17,5,33,97.05,0.061,12
3919,file_61689.py,Python,Flask,1736,22,31,7,Duplicated Code,Critical,Extract Method,1,48,10,381,82.81,0.302,6
4956,file_61711.py,Python,,1416,6,65,4,Primitive Obsession,Critical,Split Class,0,21,26,307,79.87,0.972,19
4209,file_61717.py,Python,Django,1255,17,70,10,Duplicated Code,Critical,Extract Class,0,49,17,388,31.41,0.131,7
1734,file_61733.py,Python,,1045,16,17,1,Shotgun Surgery,Minor,Replace Conditional with Polymorphism,1,52,9,106,22.12,0.126,17
6468,file_61734.py,Python,React,1569,32,71,18,Data Clumps,Minor,Introduce Parameter Object,0,34,11,7,71.67,0.165,11
6951,file_61739.py,Python,Django,353,29,61,1,Speculative Generality,Major,Inline Method,0,52,27,307,87.47,0.537,18
2082,file_61741.py,Python,Flask,1155,32,52,7,Speculative Generality,Critical,Move Method,0,16,4,111,52.04,0.524,14
5153,file_61748.py,Python,Spring,1201,40,58,13,Shotgun Surgery,Critical,Extract Method,0,33,32,348,49.43,0.248,13
2530,file_61755.py,Python,,507,29,42,15,Duplicated Code,Critical,Extract Class,1,5,22,160,36.42,0.902,19
8352,file_61758.py,Python,Flask,425,22,76,9,Speculative Generality,Critical,Replace Conditional with Polymorphism,1,26,13,444,48.91,0.493,19
1927,file_61761.py,Python,Angular,510,13,27,18,Feature Envy,Critical,Rename Variable,1,56,7,240,15.14,0.23,8
1138,file_61770.py,Python,Angular,88,2,50,5,Inappropriate Intimacy,Minor,Introduce Parameter Object,1,50,9,303,40.47,0.903,15
9597,file_61774.py,Python,Django,1808,35,43,7,Inappropriate Intimacy,Major,Introduce Parameter Object,0,20,17,283,21.11,0.283,0
6371,file_61775.py,Python,React,1736,5,72,10,Primitive Obsession,Major,Extract Class,0,18,1,257,58.96,0.039,5
1479,file_61779.py,Python,,1983,3,7,17,Feature Envy,Critical,Extract Class,0,58,3,467,99.53,0.79,5
